,level_0,index,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
6081,36636,2460,New Delhi,PM2.5 - Principal,2021-04-17 06:00:00,2021,4,17,6,33.6,96,Moderate,30.0,UG/M3,1 Hr,Valid
6082,36642,2466,New Delhi,PM2.5 - Principal,2021-04-17 12:00:00,2021,4,17,12,49.0,134,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
6083,36648,2472,New Delhi,PM2.5 - Principal,2021-04-17 18:00:00,2021,4,17,18,17.4,62,Moderate,15.0,UG/M3,1 Hr,Valid
6084,36654,2478,New Delhi,PM2.5 - Principal,2021-04-18 00:00:00,2021,4,18,0,44.9,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
6085,36660,2484,New Delhi,PM2.5 - Principal,2021-04-18 06:00:00,2021,4,18,6,63.7,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
6086,36666,2490,New Delhi,PM2.5 - Principal,2021-04-18 12:00:00,2021,4,18,12,41.3,115,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
6087,36672,2496,New Delhi,PM2.5 - Principal,2021-04-18 18:00:00,2021,4,18,18,39.2,110,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
6088,36678,2502,New Delhi,PM2.5 - Principal,2021-04-19 00:00:00,2021,4,19,0,88.6,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
6089,36684,2508,New Delhi,PM2.5 - Principal,2021-04-19 06:00:00,2021,4,19,6,61.7,154,Unhealthy,62.0,UG/M3,1 Hr,Valid
6090,36689,2514,New Delhi,PM2.5 - Principal,2021-04-19 12:00:00,2021,4,19,12,106.5,177,Unhealthy,66.0,UG/M3,1 Hr,Valid
6091,36695,2520,New Delhi,PM2.5 - Principal,2021-04-19 18:00:00,2021,4,19,18,32.4,94,Moderate,34.0,UG/M3,1 Hr,Valid
6092,36701,2526,New Delhi,PM2.5 - Principal,2021-04-20 00:00:00,2021,4,20,0,61.5,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
6093,36707,2532,New Delhi,PM2.5 - Principal,2021-04-20 06:00:00,2021,4,20,6,50.8,139,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
6094,36714,2556,New Delhi,PM2.5 - Principal,2021-04-21 06:00:00,2021,4,21,6,102.5,175,Unhealthy,150.0,UG/M3,1 Hr,Valid
6095,36720,2562,New Delhi,PM2.5 - Principal,2021-04-21 12:00:00,2021,4,21,12,55.7,151,Unhealthy,39.0,UG/M3,1 Hr,Valid
6096,36726,2568,New Delhi,PM2.5 - Principal,2021-04-21 18:00:00,2021,4,21,18,28.0,84,Moderate,27.0,UG/M3,1 Hr,Valid
6097,36732,2574,New Delhi,PM2.5 - Principal,2021-04-22 00:00:00,2021,4,22,0,62.2,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
6098,36737,2580,New Delhi,PM2.5 - Principal,2021-04-22 06:00:00,2021,4,22,6,39.1,110,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
6099,36743,2586,New Delhi,PM2.5 - Principal,2021-04-22 12:00:00,2021,4,22,12,38.3,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
6100,36749,2592,New Delhi,PM2.5 - Principal,2021-04-22 18:00:00,2021,4,22,18,34.2,97,Moderate,34.0,UG/M3,1 Hr,Valid
6101,36755,2598,New Delhi,PM2.5 - Principal,2021-04-23 00:00:00,2021,4,23,0,42.6,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
6102,36761,2604,New Delhi,PM2.5 - Principal,2021-04-23 06:00:00,2021,4,23,6,45.2,125,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
6103,36767,2610,New Delhi,PM2.5 - Principal,2021-04-23 12:00:00,2021,4,23,12,51.7,141,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
6104,36773,2616,New Delhi,PM2.5 - Principal,2021-04-23 18:00:00,2021,4,23,18,36.4,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
6105,36779,2622,New Delhi,PM2.5 - Principal,2021-04-24 00:00:00,2021,4,24,0,36.7,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
6106,36785,2628,New Delhi,PM2.5 - Principal,2021-04-24 06:00:00,2021,4,24,6,40.4,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
6107,36791,2634,New Delhi,PM2.5 - Principal,2021-04-24 12:00:00,2021,4,24,12,23.8,76,Moderate,19.0,UG/M3,1 Hr,Valid
6108,36797,2640,New Delhi,PM2.5 - Principal,2021-04-24 18:00:00,2021,4,24,18,22.8,74,Moderate,22.0,UG/M3,1 Hr,Valid
6109,36803,2646,New Delhi,PM2.5 - Principal,2021-04-25 00:00:00,2021,4,25,0,87.4,167,Unhealthy,100.0,UG/M3,1 Hr,Valid
6110,36809,2652,New Delhi,PM2.5 - Principal,2021-04-25 06:00:00,2021,4,25,6,208.2,258,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
6111,36815,2658,New Delhi,PM2.5 - Principal,2021-04-25 12:00:00,2021,4,25,12,58.2,152,Unhealthy,31.0,UG/M3,1 Hr,Valid
6112,36821,2664,New Delhi,PM2.5 - Principal,2021-04-25 18:00:00,2021,4,25,18,69.8,158,Unhealthy,70.0,UG/M3,1 Hr,Valid
6113,36827,2670,New Delhi,PM2.5 - Principal,2021-04-26 00:00:00,2021,4,26,0,104.0,176,Unhealthy,139.0,UG/M3,1 Hr,Valid
6114,36833,2676,New Delhi,PM2.5 - Principal,2021-04-26 06:00:00,2021,4,26,6,278.7,329,Hazardous,277.0,UG/M3,1 Hr,Valid
6115,36839,2682,New Delhi,PM2.5 - Principal,2021-04-26 12:00:00,2021,4,26,12,102.8,175,Unhealthy,52.0,UG/M3,1 Hr,Valid
6116,36845,2688,New Delhi,PM2.5 - Principal,2021-04-26 18:00:00,2021,4,26,18,65.0,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
6117,36853,2700,New Delhi,PM2.5 - Principal,2021-04-27 06:00:00,2021,4,27,6,241.4,291,Very Unhealthy,245.0,UG/M3,1 Hr,Valid
6118,36858,2706,New Delhi,PM2.5 - Principal,2021-04-27 12:00:00,2021,4,27,12,147.1,198,Unhealthy,104.0,UG/M3,1 Hr,Valid
6119,36864,2712,New Delhi,PM2.5 - Principal,2021-04-27 18:00:00,2021,4,27,18,88.4,168,Unhealthy,85.0,UG/M3,1 Hr,Valid
6120,36870,2718,New Delhi,PM2.5 - Principal,2021-04-28 00:00:00,2021,4,28,0,102.1,175,Unhealthy,109.0,UG/M3,1 Hr,Valid
6121,36877,2730,New Delhi,PM2.5 - Principal,2021-04-28 12:00:00,2021,4,28,12,181.5,232,Very Unhealthy,142.0,UG/M3,1 Hr,Valid
6122,36883,2736,New Delhi,PM2.5 - Principal,2021-04-28 18:00:00,2021,4,28,18,72.5,160,Unhealthy,67.0,UG/M3,1 Hr,Valid
6123,36889,2742,New Delhi,PM2.5 - Principal,2021-04-29 00:00:00,2021,4,29,0,124.3,187,Unhealthy,134.0,UG/M3,1 Hr,Valid
6124,36895,2748,New Delhi,PM2.5 - Principal,2021-04-29 06:00:00,2021,4,29,6,239.7,289,Very Unhealthy,284.0,UG/M3,1 Hr,Valid
6125,36901,2754,New Delhi,PM2.5 - Principal,2021-04-29 12:00:00,2021,4,29,12,164.6,215,Very Unhealthy,104.0,UG/M3,1 Hr,Valid
6126,36907,2760,New Delhi,PM2.5 - Principal,2021-04-29 18:00:00,2021,4,29,18,76.3,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
6127,36913,2766,New Delhi,PM2.5 - Principal,2021-04-30 00:00:00,2021,4,30,0,85.5,166,Unhealthy,82.0,UG/M3,1 Hr,Valid
6128,36919,2772,New Delhi,PM2.5 - Principal,2021-04-30 06:00:00,2021,4,30,6,90.6,169,Unhealthy,97.0,UG/M3,1 Hr,Valid
6129,36925,2778,New Delhi,PM2.5 - Principal,2021-04-30 12:00:00,2021,4,30,12,119.9,184,Unhealthy,78.0,UG/M3,1 Hr,Valid
6130,36931,2784,New Delhi,PM2.5 - Principal,2021-04-30 18:00:00,2021,4,30,18,80.8,164,Unhealthy,89.0,UG/M3,1 Hr,Valid
6131,36937,2790,New Delhi,PM2.5 - Principal,2021-05-01 00:00:00,2021,5,1,0,107.7,178,Unhealthy,87.0,UG/M3,1 Hr,Valid
6132,36943,2796,New Delhi,PM2.5 - Principal,2021-05-01 06:00:00,2021,5,1,6,101.5,175,Unhealthy,93.0,UG/M3,1 Hr,Valid
6133,36949,2802,New Delhi,PM2.5 - Principal,2021-05-01 12:00:00,2021,5,1,12,86.9,167,Unhealthy,86.0,UG/M3,1 Hr,Valid
6134,36955,2808,New Delhi,PM2.5 - Principal,2021-05-01 18:00:00,2021,5,1,18,64.1,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
6135,36961,2814,New Delhi,PM2.5 - Principal,2021-05-02 00:00:00,2021,5,2,0,64.0,155,Unhealthy,72.0,UG/M3,1 Hr,Valid
6136,36967,2820,New Delhi,PM2.5 - Principal,2021-05-02 06:00:00,2021,5,2,6,67.0,157,Unhealthy,62.0,UG/M3,1 Hr,Valid
6137,36973,2826,New Delhi,PM2.5 - Principal,2021-05-02 12:00:00,2021,5,2,12,83.1,165,Unhealthy,81.0,UG/M3,1 Hr,Valid
6138,36979,2832,New Delhi,PM2.5 - Principal,2021-05-02 18:00:00,2021,5,2,18,34.6,98,Moderate,32.0,UG/M3,1 Hr,Valid
6139,36986,2898,New Delhi,PM2.5 - Principal,2021-05-05 12:00:00,2021,5,5,12,70.3,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
6140,36989,2904,New Delhi,PM2.5 - Principal,2021-05-05 18:00:00,2021,5,5,18,57.7,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
6141,36995,2910,New Delhi,PM2.5 - Principal,2021-05-06 00:00:00,2021,5,6,0,60.0,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
6142,37001,2916,New Delhi,PM2.5 - Principal,2021-05-06 06:00:00,2021,5,6,6,57.4,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
6143,37007,2922,New Delhi,PM2.5 - Principal,2021-05-06 12:00:00,2021,5,6,12,94.0,171,Unhealthy,114.0,UG/M3,1 Hr,Valid
6144,37013,2928,New Delhi,PM2.5 - Principal,2021-05-06 18:00:00,2021,5,6,18,57.5,152,Unhealthy,45.0,UG/M3,1 Hr,Valid
6145,37019,2934,New Delhi,PM2.5 - Principal,2021-05-07 00:00:00,2021,5,7,0,41.5,116,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
6146,37025,2940,New Delhi,PM2.5 - Principal,2021-05-07 06:00:00,2021,5,7,6,37.7,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
6147,37031,2946,New Delhi,PM2.5 - Principal,2021-05-07 12:00:00,2021,5,7,12,75.8,161,Unhealthy,84.0,UG/M3,1 Hr,Valid
6148,37037,2952,New Delhi,PM2.5 - Principal,2021-05-07 18:00:00,2021,5,7,18,58.0,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
6149,37043,2958,New Delhi,PM2.5 - Principal,2021-05-08 00:00:00,2021,5,8,0,78.3,163,Unhealthy,84.0,UG/M3,1 Hr,Valid
6150,37049,2964,New Delhi,PM2.5 - Principal,2021-05-08 06:00:00,2021,5,8,6,94.9,171,Unhealthy,96.0,UG/M3,1 Hr,Valid
6151,37054,2970,New Delhi,PM2.5 - Principal,2021-05-08 12:00:00,2021,5,8,12,39.5,111,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
6152,37060,2976,New Delhi,PM2.5 - Principal,2021-05-08 18:00:00,2021,5,8,18,37.7,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
6153,37066,2982,New Delhi,PM2.5 - Principal,2021-05-09 00:00:00,2021,5,9,0,75.7,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
6154,37072,2988,New Delhi,PM2.5 - Principal,2021-05-09 06:00:00,2021,5,9,6,50.8,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
6155,37078,2994,New Delhi,PM2.5 - Principal,2021-05-09 12:00:00,2021,5,9,12,75.4,161,Unhealthy,80.0,UG/M3,1 Hr,Valid
6156,37084,3000,New Delhi,PM2.5 - Principal,2021-05-09 18:00:00,2021,5,9,18,45.6,126,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
6157,37090,3006,New Delhi,PM2.5 - Principal,2021-05-10 00:00:00,2021,5,10,0,32.2,93,Moderate,37.0,UG/M3,1 Hr,Valid
6158,37100,3018,New Delhi,PM2.5 - Principal,2021-05-10 12:00:00,2021,5,10,12,62.9,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
6159,37106,3024,New Delhi,PM2.5 - Principal,2021-05-10 18:00:00,2021,5,10,18,54.2,147,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
6160,37112,3030,New Delhi,PM2.5 - Principal,2021-05-11 00:00:00,2021,5,11,0,74.1,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
6161,37118,3036,New Delhi,PM2.5 - Principal,2021-05-11 06:00:00,2021,5,11,6,84.8,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
6162,37124,3042,New Delhi,PM2.5 - Principal,2021-05-11 12:00:00,2021,5,11,12,55.0,149,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
6163,37130,3048,New Delhi,PM2.5 - Principal,2021-05-11 18:00:00,2021,5,11,18,43.7,121,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
6164,37136,3054,New Delhi,PM2.5 - Principal,2021-05-12 00:00:00,2021,5,12,0,24.8,78,Moderate,19.0,UG/M3,1 Hr,Valid
6165,37142,3060,New Delhi,PM2.5 - Principal,2021-05-12 06:00:00,2021,5,12,6,24.1,76,Moderate,22.0,UG/M3,1 Hr,Valid
6166,37148,3066,New Delhi,PM2.5 - Principal,2021-05-12 12:00:00,2021,5,12,12,41.4,116,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
6167,37154,3072,New Delhi,PM2.5 - Principal,2021-05-12 18:00:00,2021,5,12,18,53.4,145,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
6168,37160,3078,New Delhi,PM2.5 - Principal,2021-05-13 00:00:00,2021,5,13,0,35.6,101,Unhealthy for Sensitive Groups,22.0,UG/M3,1 Hr,Valid
6169,37166,3084,New Delhi,PM2.5 - Principal,2021-05-13 06:00:00,2021,5,13,6,29.7,88,Moderate,26.0,UG/M3,1 Hr,Valid
6170,37172,3090,New Delhi,PM2.5 - Principal,2021-05-13 12:00:00,2021,5,13,12,37.5,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
6171,37178,3096,New Delhi,PM2.5 - Principal,2021-05-13 18:00:00,2021,5,13,18,36.3,103,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
6172,37184,3102,New Delhi,PM2.5 - Principal,2021-05-14 00:00:00,2021,5,14,0,51.8,141,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
6173,37190,3108,New Delhi,PM2.5 - Principal,2021-05-14 06:00:00,2021,5,14,6,48.9,134,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
6174,37195,3114,New Delhi,PM2.5 - Principal,2021-05-14 12:00:00,2021,5,14,12,44.5,123,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
6175,37201,3120,New Delhi,PM2.5 - Principal,2021-05-14 18:00:00,2021,5,14,18,38.4,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
6176,37207,3126,New Delhi,PM2.5 - Principal,2021-05-15 00:00:00,2021,5,15,0,37.6,106,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
6177,37213,3132,New Delhi,PM2.5 - Principal,2021-05-15 06:00:00,2021,5,15,6,27.2,83,Moderate,27.0,UG/M3,1 Hr,Valid
6178,37217,3138,New Delhi,PM2.5 - Principal,2021-05-15 12:00:00,2021,5,15,12,60.1,153,Unhealthy,57.0,UG/M3,1 Hr,Valid
6179,37223,3144,New Delhi,PM2.5 - Principal,2021-05-15 18:00:00,2021,5,15,18,59.4,153,Unhealthy,57.0,UG/M3,1 Hr,Valid
6180,37229,3150,New Delhi,PM2.5 - Principal,2021-05-16 00:00:00,2021,5,16,0,63.3,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
6181,37241,3168,New Delhi,PM2.5 - Principal,2021-05-16 18:00:00,2021,5,16,18,45.9,127,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
6182,37248,3210,New Delhi,PM2.5 - Principal,2021-05-18 12:00:00,2021,5,18,12,27.4,83,Moderate,27.0,UG/M3,1 Hr,Valid
6183,37254,3216,New Delhi,PM2.5 - Principal,2021-05-18 18:00:00,2021,5,18,18,24.0,76,Moderate,26.0,UG/M3,1 Hr,Valid
6184,37260,3222,New Delhi,PM2.5 - Principal,2021-05-19 00:00:00,2021,5,19,0,49.6,136,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
6185,37264,3228,New Delhi,PM2.5 - Principal,2021-05-19 06:00:00,2021,5,19,6,34.6,98,Moderate,30.0,UG/M3,1 Hr,Valid
6186,37270,3234,New Delhi,PM2.5 - Principal,2021-05-19 12:00:00,2021,5,19,12,31.0,91,Moderate,28.0,UG/M3,1 Hr,Valid
6187,37276,3240,New Delhi,PM2.5 - Principal,2021-05-19 18:00:00,2021,5,19,18,30.9,91,Moderate,30.0,UG/M3,1 Hr,Valid
6188,37282,3246,New Delhi,PM2.5 - Principal,2021-05-20 00:00:00,2021,5,20,0,12.7,52,Moderate,6.0,UG/M3,1 Hr,Valid
6189,37287,3252,New Delhi,PM2.5 - Principal,2021-05-20 06:00:00,2021,5,20,6,1.2,5,Good,-1.0,UG/M3,1 Hr,Valid
6190,37293,3258,New Delhi,PM2.5 - Principal,2021-05-20 12:00:00,2021,5,20,12,28.9,86,Moderate,44.0,UG/M3,1 Hr,Valid
6191,37299,3264,New Delhi,PM2.5 - Principal,2021-05-20 18:00:00,2021,5,20,18,39.0,110,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
6192,37305,3270,New Delhi,PM2.5 - Principal,2021-05-21 00:00:00,2021,5,21,0,61.0,154,Unhealthy,53.0,UG/M3,1 Hr,Valid
6193,37311,3276,New Delhi,PM2.5 - Principal,2021-05-21 06:00:00,2021,5,21,6,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
6194,37317,3282,New Delhi,PM2.5 - Principal,2021-05-21 12:00:00,2021,5,21,12,17.4,62,Moderate,22.0,UG/M3,1 Hr,Valid
6195,37323,3288,New Delhi,PM2.5 - Principal,2021-05-21 18:00:00,2021,5,21,18,28.5,85,Moderate,28.0,UG/M3,1 Hr,Valid
6196,37329,3294,New Delhi,PM2.5 - Principal,2021-05-22 00:00:00,2021,5,22,0,34.5,98,Moderate,35.0,UG/M3,1 Hr,Valid
6197,37335,3300,New Delhi,PM2.5 - Principal,2021-05-22 06:00:00,2021,5,22,6,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
6198,37340,3324,New Delhi,PM2.5 - Principal,2021-05-23 06:00:00,2021,5,23,6,238.1,288,Very Unhealthy,340.0,UG/M3,1 Hr,Valid
6199,37349,3336,New Delhi,PM2.5 - Principal,2021-05-23 18:00:00,2021,5,23,18,79.8,164,Unhealthy,61.0,UG/M3,1 Hr,Valid
6200,37355,3342,New Delhi,PM2.5 - Principal,2021-05-24 00:00:00,2021,5,24,0,44.4,123,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
6201,37361,3348,New Delhi,PM2.5 - Principal,2021-05-24 06:00:00,2021,5,24,6,156.2,207,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
6202,37367,3354,New Delhi,PM2.5 - Principal,2021-05-24 12:00:00,2021,5,24,12,55.3,150,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
6203,37373,3360,New Delhi,PM2.5 - Principal,2021-05-24 18:00:00,2021,5,24,18,25.6,79,Moderate,25.0,UG/M3,1 Hr,Valid
6204,37379,3366,New Delhi,PM2.5 - Principal,2021-05-25 00:00:00,2021,5,25,0,58.5,153,Unhealthy,66.0,UG/M3,1 Hr,Valid
6205,37385,3372,New Delhi,PM2.5 - Principal,2021-05-25 06:00:00,2021,5,25,6,67.1,157,Unhealthy,55.0,UG/M3,1 Hr,Valid
6206,37390,3378,New Delhi,PM2.5 - Principal,2021-05-25 12:00:00,2021,5,25,12,29.3,87,Moderate,20.0,UG/M3,1 Hr,Valid
6207,37396,3384,New Delhi,PM2.5 - Principal,2021-05-25 18:00:00,2021,5,25,18,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
6208,37402,3390,New Delhi,PM2.5 - Principal,2021-05-26 00:00:00,2021,5,26,0,51.3,140,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
6209,37413,3444,New Delhi,PM2.5 - Principal,2021-05-28 06:00:00,2021,5,28,6,22.3,72,Moderate,16.0,UG/M3,1 Hr,Valid
6210,37421,3456,New Delhi,PM2.5 - Principal,2021-05-28 18:00:00,2021,5,28,18,25.9,80,Moderate,27.0,UG/M3,1 Hr,Valid
6211,37426,3462,New Delhi,PM2.5 - Principal,2021-05-29 00:00:00,2021,5,29,0,39.0,110,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
6212,37433,3474,New Delhi,PM2.5 - Principal,2021-05-29 12:00:00,2021,5,29,12,15.7,59,Moderate,16.0,UG/M3,1 Hr,Valid
6213,37439,3480,New Delhi,PM2.5 - Principal,2021-05-29 18:00:00,2021,5,29,18,25.3,79,Moderate,27.0,UG/M3,1 Hr,Valid
6214,37446,3492,New Delhi,PM2.5 - Principal,2021-05-30 06:00:00,2021,5,30,6,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
6215,37452,3498,New Delhi,PM2.5 - Principal,2021-05-30 12:00:00,2021,5,30,12,23.6,75,Moderate,21.0,UG/M3,1 Hr,Valid
6216,37458,3504,New Delhi,PM2.5 - Principal,2021-05-30 18:00:00,2021,5,30,18,37.2,105,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
6217,37469,3516,New Delhi,PM2.5 - Principal,2021-05-31 06:00:00,2021,5,31,6,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
6218,37475,3522,New Delhi,PM2.5 - Principal,2021-05-31 12:00:00,2021,5,31,12,30.9,91,Moderate,34.0,UG/M3,1 Hr,Valid
6219,37481,3528,New Delhi,PM2.5 - Principal,2021-05-31 18:00:00,2021,5,31,18,40.3,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
6220,37486,3534,New Delhi,PM2.5 - Principal,2021-06-01 00:00:00,2021,6,1,0,59.3,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
6221,37491,3540,New Delhi,PM2.5 - Principal,2021-06-01 06:00:00,2021,6,1,6,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
6222,37497,3546,New Delhi,PM2.5 - Principal,2021-06-01 12:00:00,2021,6,1,12,17.9,63,Moderate,18.0,UG/M3,1 Hr,Valid
6223,37503,3552,New Delhi,PM2.5 - Principal,2021-06-01 18:00:00,2021,6,1,18,37.0,105,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
6224,37509,3558,New Delhi,PM2.5 - Principal,2021-06-02 00:00:00,2021,6,2,0,46.7,129,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6225,37518,3570,New Delhi,PM2.5 - Principal,2021-06-02 12:00:00,2021,6,2,12,59.5,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
6226,37521,3576,New Delhi,PM2.5 - Principal,2021-06-02 18:00:00,2021,6,2,18,16.2,60,Moderate,9.0,UG/M3,1 Hr,Valid
6227,37527,3582,New Delhi,PM2.5 - Principal,2021-06-03 00:00:00,2021,6,3,0,21.2,70,Moderate,24.0,UG/M3,1 Hr,Valid
6228,37533,3588,New Delhi,PM2.5 - Principal,2021-06-03 06:00:00,2021,6,3,6,59.2,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
6229,37539,3594,New Delhi,PM2.5 - Principal,2021-06-03 12:00:00,2021,6,3,12,52.9,144,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
6230,37545,3600,New Delhi,PM2.5 - Principal,2021-06-03 18:00:00,2021,6,3,18,86.1,167,Unhealthy,94.0,UG/M3,1 Hr,Valid
6231,37551,3606,New Delhi,PM2.5 - Principal,2021-06-04 00:00:00,2021,6,4,0,82.2,165,Unhealthy,82.0,UG/M3,1 Hr,Valid
6232,37557,3612,New Delhi,PM2.5 - Principal,2021-06-04 06:00:00,2021,6,4,6,78.8,163,Unhealthy,73.0,UG/M3,1 Hr,Valid
6233,37563,3618,New Delhi,PM2.5 - Principal,2021-06-04 12:00:00,2021,6,4,12,59.4,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
6234,37568,3624,New Delhi,PM2.5 - Principal,2021-06-04 18:00:00,2021,6,4,18,38.0,107,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
6235,37574,3630,New Delhi,PM2.5 - Principal,2021-06-05 00:00:00,2021,6,5,0,41.1,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
6236,37580,3636,New Delhi,PM2.5 - Principal,2021-06-05 06:00:00,2021,6,5,6,47.4,130,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
6237,37585,3642,New Delhi,PM2.5 - Principal,2021-06-05 12:00:00,2021,6,5,12,45.4,125,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6238,37591,3648,New Delhi,PM2.5 - Principal,2021-06-05 18:00:00,2021,6,5,18,38.5,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
6239,37597,3654,New Delhi,PM2.5 - Principal,2021-06-06 00:00:00,2021,6,6,0,34.4,98,Moderate,34.0,UG/M3,1 Hr,Valid
6240,37603,3660,New Delhi,PM2.5 - Principal,2021-06-06 06:00:00,2021,6,6,6,33.3,96,Moderate,31.0,UG/M3,1 Hr,Valid
6241,37609,3666,New Delhi,PM2.5 - Principal,2021-06-06 12:00:00,2021,6,6,12,36.4,103,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
6242,37615,3672,New Delhi,PM2.5 - Principal,2021-06-06 18:00:00,2021,6,6,18,35.1,99,Moderate,33.0,UG/M3,1 Hr,Valid
6243,37621,3678,New Delhi,PM2.5 - Principal,2021-06-07 00:00:00,2021,6,7,0,40.7,114,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
6244,37627,3684,New Delhi,PM2.5 - Principal,2021-06-07 06:00:00,2021,6,7,6,66.0,156,Unhealthy,98.0,UG/M3,1 Hr,Valid
6245,37633,3690,New Delhi,PM2.5 - Principal,2021-06-07 12:00:00,2021,6,7,12,55.8,151,Unhealthy,46.0,UG/M3,1 Hr,Valid
6246,37639,3696,New Delhi,PM2.5 - Principal,2021-06-07 18:00:00,2021,6,7,18,39.2,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
6247,37645,3702,New Delhi,PM2.5 - Principal,2021-06-08 00:00:00,2021,6,8,0,67.9,157,Unhealthy,76.0,UG/M3,1 Hr,Valid
